budget,homepage,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genre1,genre2,genre3,genre4,genre5,genre6,genre7
3000000,,5780,en,7.924982,7/13/1966,13000000,128,Released,Torn Curtain,6.4,120,9648,53,,,,,
23000000,http://www.foxmovies.com/movies/eddie-the-eagle,319888,en,29.365851,2/26/2016,46152800,106,Released,Eddie the Eagle,7.2,661,35,18,36,,,,
6500000,,11022,en,8.526635,1/14/2002,12633747,105,Released,Narc,6.8,142,28,80,18,53,,,
0,,42819,en,1.353971,3/21/2009,0,114,Released,The City of Your Final Destination,5.7,9,18,,,,,,
1000000,,10092,en,6.926926,9/16/2005,10047674,90,Released,Cry_Wolf,5.6,126,27,53,,,,,
90000000,,1572,en,51.881077,5/19/1995,366101666,128,Released,Die Hard: With a Vengeance,6.9,2066,28,53,,,,,
0,,20406,en,0.361554,7/7/2007,0,76,Released,Rockaway,5.8,2,28,12,18,,,,
78146652,http://www.universalstudiosentertainment.com/duplicity/,16558,en,13.630049,3/19/2009,60000000,125,Released,Duplicity,5.7,201,10749,35,80,,,,
70000000,http://www.monumentsmen.com/,152760,en,43.873266,1/24/2014,154984035,118,Released,The Monuments Men,5.8,1523,10752,18,36,28,,,
50000000,http://hannibalrising.com/,1248,en,6.567065,2/6/2007,82169884,121,Released,Hannibal Rising,6,654,80,18,53,,,,
35000000,http://www.thepianistmovie.com/,423,en,50.587541,9/24/2002,120072577,150,Released,The Pianist,8,1864,18,10752,,,,,
185000000,http://www.indianajones.com/site/index.html,217,en,75.674458,5/21/2008,786636033,122,Released,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,12,28,,,,,
70000000,,6068,en,18.264635,6/12/1998,164000000,98,Released,Six Days Seven Nights,5.6,332,28,12,35,10749,,,
30000000,http://unknownmovie.warnerbros.com/,48138,en,38.643914,2/16/2011,130786397,113,Released,Unknown,6.5,1265,28,9648,53,,,,
2600000,,11072,en,22.793929,2/7/1974,119500000,93,Released,Blazing Saddles,7.2,609,37,35,,,,,
32000000,http://www.the-good-german.de,182,en,5.347936,12/8/2006,5914908,108,Released,The Good German,5.9,86,10752,80,18,9648,10749,53,
780000,,10105,en,6.003418,9/11/2003,0,90,Released,Saints and Soldiers,6.6,98,28,12,18,36,10752,,
1000000,,9707,en,9.954848,6/9/2002,0,92,Released,Bubba Ho-tep,6.7,191,35,27,53,9648,14,,
50000000,http://stxmovies.com/freestateofjones/,316152,en,21.589393,6/24/2016,25035950,139,Released,Free State of Jones,6.6,428,10752,28,18,36,53,,
32000000,,24662,en,4.098444,3/26/1997,3566637,75,Released,Cats Don't Dance,7.1,24,16,35,10751,10402,,,
0,http://www.watchvideoseries.com/movies/the-perfect-man-2005/,15648,en,11.158906,6/17/2005,0,100,Released,The Perfect Man,5.5,203,35,18,10751,10749,,,
75000000,,2253,en,38.832842,12/25/2008,200276000,121,Released,Valkyrie,6.7,1173,18,53,36,10752,,,
0,http://www.goddessoflovemovie.com/,347764,en,1.273773,8/31/2015,0,96,Released,Goddess of Love,6.2,9,9648,18,53,27,,,
0,http://www.passchendaelethemovie.com,14582,en,2.405911,10/17/2008,0,114,Released,Passchendaele,6.3,26,18,10749,10752,36,,,
15000000,,31668,en,1.833058,10/14/2001,23000,99,Released,All The Queen's Men,6.1,7,28,35,18,36,,,
20000000,,4597,en,15.21229,12/4/2009,22942221,88,Released,Armored,5.5,208,28,80,18,53,,,
0,,16110,en,1.916351,7/26/2000,0,85,Released,Thomas and the Magic Railroad,4.6,8,16,18,10751,878,,,
45000000,,94348,en,14.513243,10/18/2012,30353232,101,Released,Alex Cross,5.1,300,28,53,80,9648,,,
3000000,http://www.chappellesblockparty.com/home.html,292,en,1.697846,9/12/2005,11718595,100,Released,Dave Chappelle's Block Party,6.4,28,35,99,10402,,,,
4000000,,27191,en,8.988455,1/10/1952,36000000,152,Released,The Greatest Show on Earth,6.6,50,28,18,10749,,,,
4000000,,703,en,35.892034,4/19/1977,38251425,93,Released,Annie Hall,7.8,1010,35,18,10749,,,,
4000000,,1809,en,11.387335,10/11/2002,0,110,Released,The Rules of Attraction,6.3,168,35,18,10749,,,,
180000000,,411,en,67.391328,12/7/2005,748806957,143,Released,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2629,12,10751,14,,,,
58000000,http://www.leatherheadsmovie.com/,4942,en,7.739276,3/24/2008,41299492,114,Released,Leatherheads,5.7,130,35,10749,18,,,,
82000000,http://suckerpunchmovie.warnerbros.com,23629,en,39.127082,3/24/2011,89792502,110,Released,Sucker Punch,5.9,1623,28,14,53,,,,
0,,13569,en,1.946715,12/1/2006,0,101,Released,Thr3e,4.8,21,18,27,53,,,,
6500000,http://www.mgm.com/view/movie/1411/On-Her-Majesty%E2%80%99s-Secret-Service/,668,en,25.289665,12/12/1969,81974493,142,Released,On Her Majesty's Secret Service,6.5,456,12,28,53,,,,
7200000,http://www.mgm.com/view/movie/529/Diamonds-Are-Forever/,681,en,34.634181,12/13/1971,116019547,120,Released,Diamonds Are Forever,6.3,553,12,28,53,,,,
8000000,,389425,en,2.101718,5/6/2016,0,106,Released,Code of Honor,4.1,16,28,80,53,,,,
0,,98568,en,3.637857,10/22/2011,0,90,Released,Enter Nowhere,6.5,49,9648,878,53,,,,
70000000,,3093,en,13.483387,3/29/2006,38629478,114,Released,Basic Instinct 2,4.6,180,80,9648,53,,,,
1000000,,811,en,11.095414,3/9/1972,0,89,Released,Silent Running,6.3,177,12,18,878,,,,
80000000,http://www.shutterisland.com/,11324,en,81.914696,2/18/2010,294804195,138,Released,Shutter Island,7.8,6336,18,53,9648,,,,
50000000,,225574,en,83.295796,1/26/2014,222809600,106,Released,Non-Stop,6.8,2268,28,53,9648,,,,
0,,13403,en,4.25422,7/20/2001,0,95,Released,Hedwig and the Angry Inch,7.4,80,35,10402,,,,,
0,http://www.bfi.org.uk/whats-on/bfi-film-releases/howards-end,8293,en,5.897391,3/13/1992,25966555,140,Released,Howards End,6.9,95,18,10749,,,,,
0,http://www.thelostmedallion.com/,171759,en,2.952932,3/1/2013,0,97,Released,The Lost Medallion: The Adventures of Billy Stone,5.6,13,12,10751,,,,,
250000,http://www.thechristmasbunny.com/,77934,en,0.065103,11/28/2010,0,96,Released,The Christmas Bunny,5.7,7,18,10751,,,,,
70000000,,10592,en,14.244518,2/15/2002,32287044,125,Released,Hart's War,5.9,241,18,10752,,,,,
0,,36334,en,0.225627,3/14/1952,0,87,Released,Deadline - U.S.A.,6.9,17,80,18,,,,,
22000000,,24100,en,4.365196,10/27/2000,13555988,95,Released,The Little Vampire,6.1,77,10751,27,,,,,
8000000,,10873,en,5.93923,5/15/2000,8279017,92,Released,Shadow of the Vampire,6.6,148,18,27,,,,,
1100000,,39895,en,1.220072,9/25/1987,1400000,99,Released,From a Whisper to a Scream,6.8,15,35,27,,,,,
13000000,,157544,en,10.475368,7/24/2015,1784763,91,Released,The Vatican Tapes,4.6,243,53,27,,,,,
0,,312793,en,1.332804,3/20/2015,0,90,Released,The Walking Deceased,4.2,35,878,35,,,,,
0,,1710,en,14.211699,10/27/1995,0,124,Released,Copycat,6.4,194,18,53,,,,,
0,http://www.lakemungo.com,27374,en,4.653047,6/17/2008,0,84,Released,Lake Mungo,6.1,90,27,53,,,,,
2800000,,3034,en,36.444894,12/15/1974,86273333,106,Released,Young Frankenstein,7.7,854,35,878,,,,,
0,http://www.thebookthief.com/,203833,en,57.84156,11/8/2013,76586316,131,Released,The Book Thief,7.4,1486,18,,,,,,
13000000,,9672,en,3.680896,11/16/2006,1151330,110,Released,Infamous,6.4,60,18,,,,,,
11000000,http://womaningoldmovie.com/,304357,en,21.204929,4/10/2015,61619773,120,Released,Woman in Gold,7.3,440,18,,,,,,
10000000,,12703,en,3.412162,8/27/2004,0,93,Released,The Brown Bunny,5.5,62,18,,,,,,
3800000,,10774,en,17.234745,11/1/1976,23689877,121,Released,Network,7.7,381,18,,,,,,
0,http://www.tannerhallthefilm.com/,71866,en,2.015525,9/14/2009,0,96,Released,Tanner Hall,5.4,32,18,,,,,,
1200000,http://www.homerunthemovie.com/,176124,en,3.085411,4/19/2013,2861020,114,Released,Home Run,6.3,24,18,,,,,,
51000000,,2123,en,39.001682,6/22/2000,149270999,116,Released,"Me, Myself & Irene",6.1,927,35,,,,,,
20000000,,9472,en,41.156217,6/18/2004,167722310,92,Released,DodgeBall: A True Underdog Story,6.2,981,35,,,,,,
17500000,,9988,en,14.304444,8/25/2006,19179969,110,Released,Beerfest,5.8,172,35,,,,,,
25000000,,9779,en,17.17372,6/1/2005,39053061,119,Released,The Sisterhood of the Traveling Pants,6.3,386,18,35,,,,,
3000000,,132344,en,23.299907,4/5/2013,11176469,108,Released,Before Midnight,7.4,568,10749,18,,,,,
52000000,,11631,en,30.780599,7/3/2008,609841637,108,Released,Mamma Mia!,6.4,1386,35,10749,,,,,
36000000,,782,en,70.398356,9/7/1997,12532777,106,Released,Gattaca,7.5,1808,53,878,9648,10749,,,
72000000,,25,en,32.227223,11/4/2005,96889998,125,Released,Jarhead,6.6,765,18,10752,,,,,
43000000,,136795,en,37.654688,6/27/2013,158674180,117,Released,The Heat,6.5,1575,28,35,80,,,,
7000000,,1359,en,45.310443,4/13/2000,34266564,102,Released,American Psycho,7.3,2066,53,18,80,,,,
18000000,http://www.indianajones.com,85,en,68.159596,6/12/1981,389925971,115,Released,Raiders of the Lost Ark,7.7,3854,12,28,,,,,
46000000,,479,en,19.643365,6/15/2000,107196498,99,Released,Shaft,5.5,308,28,12,80,53,,,
60000000,http://www.chipmunks.com,6477,en,47.336034,12/13/2007,361366633,92,Released,Alvin and the Chipmunks,5.5,1177,35,10402,10751,14,16,,
45000000,,1493,en,32.624355,12/14/2000,212000000,111,Released,Miss Congeniality,6.1,961,35,80,28,,,,
80000000,http://www.sonypictures.com/homevideo/swat/,9257,en,34.052253,8/8/2003,116643346,117,Released,S.W.A.T.,5.8,770,28,53,80,,,,
2361000,,43546,en,0.628051,7/1/1944,6892000,101,Released,Bathing Beauty,7,4,35,10402,,,,,
8000000,,680,en,121.463076,10/8/1994,213928762,154,Released,Pulp Fiction,8.3,8428,53,80,,,,,
30000000,http://www.dragmetohell.net/,16871,en,45.083509,3/15/2009,90810892,99,Released,Drag Me to Hell,6.2,966,27,53,,,,,
200000000,http://www.mgm.com/view/movie/234/Quantum-of-Solace/,10764,en,107.928811,10/30/2008,586090727,106,Released,Quantum of Solace,6.1,2965,12,28,53,80,,,
60000000,http://www.sonypictures.com/movies/residentevilafterlife/site/,35791,en,2.143764,9/9/2010,300228084,97,Released,Resident Evil: Afterlife,5.8,1363,28,12,27,878,,,
2000000,http://www.harshtimes.com/,7873,en,12.999023,9/11/2005,5967038,120,Released,Harsh Times,6.3,197,80,18,53,28,,,
12000000,,1948,en,47.992817,8/31/2006,42931041,88,Released,Crank,6.6,1151,28,53,80,,,,
35000000,,87567,en,18.84332,4/25/2013,21819348,90,Released,The Big Wedding,5.7,414,35,,,,,,
50000000,,9691,en,23.073933,10/6/1995,30303072,132,Released,Assassins,6,387,28,12,80,53,,,
125000000,http://www.watchvideoseries.com/movies/fast-five-2011-2/,51497,en,7.255718,4/20/2011,626137675,130,Released,Fast Five,7.1,2438,28,53,80,,,,
40000000,,34851,en,47.649554,7/3/2010,126248813,107,Released,Predators,6,1206,28,878,12,53,,,
42000000,,80278,en,47.559928,9/9/2012,180274123,113,Released,The Impossible,7,2025,53,18,,,,,
20000000,,9557,en,7.034752,10/1/2002,8586376,94,Released,Boat Trip,4.7,146,35,,,,,,
11000000,,17708,en,3.495758,10/12/2001,23978402,86,Released,Corky Romano,4.1,54,28,35,80,,,,
145000000,,80321,en,44.989192,6/6/2012,746921274,93,Released,Madagascar 3: Europe's Most Wanted,6.4,1808,16,10751,,,,,
5000000,,14854,en,8.452666,4/14/1983,12232628,107,Released,Lone Wolf McQuade,5.5,67,28,80,18,10749,53,37,
20000000,,20391,en,7.902536,10/15/1969,31678778,158,Released,Paint Your Wagon,6.2,63,18,28,35,37,10402,,
70000000,http://www.sonypictures.com/movies/planet51/,16866,en,23.661071,11/19/2009,104945765,91,Released,Planet 51,5.6,556,878,16,10751,35,12,,
22000000,,1642,en,23.218144,7/28/1995,110627965,114,Released,The Net,5.6,354,80,18,9648,53,28,,
15000000,,8053,en,12.163832,11/17/2005,12036149,121,Released,The Three Burials of Melquiades Estrada,7,177,12,80,18,9648,37,,
130000000,,8961,en,38.068736,7/18/2003,273339556,147,Released,Bad Boys II,6.3,1564,12,28,35,53,80,,
55000000,,10603,en,22.573237,7/15/1997,0,92,Released,George of the Jungle,5.4,496,12,35,10751,10749,,,
20000000,,14736,en,2.027393,4/21/2000,27728118,124,Released,Love & Basketball,7.4,88,28,35,18,10749,,,
57000000,,6073,en,21.021809,3/1/2001,147845033,123,Released,The Mexican,5.8,441,28,35,80,10749,,,
0,http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/,71864,en,16.394452,8/15/2012,51854875,105,Released,The Odd Life of Timothy Green,6.5,386,14,18,35,10751,,,
0,,13187,en,8.701183,12/9/1965,0,25,Released,A Charlie Brown Christmas,7.5,153,16,10751,35,10770,,,
40000000,http://www.colombiana-movie.com/,62835,en,33.785969,7/27/2011,60965854,108,Released,Colombiana,6.5,824,28,53,80,18,,,
1000000,,18206,en,2.175696,4/28/2006,10018,78,Released,Alone With Her,6.2,20,80,18,10749,53,,,
5000000,,17339,en,5.348446,11/1/1978,7230000,118,Released,Force 10 from Navarone,6.4,91,28,12,10752,53,,,
18000000,,106,en,50.009408,6/11/1987,98235548,107,Released,Predator,7.3,2093,878,28,12,53,,,
160000000,http://www2.warnerbros.com/poseidon/,503,en,21.133748,5/12/2006,181674817,99,Released,Poseidon,5.5,583,12,28,18,53,,,
110000000,,787,en,44.635452,6/7/2005,478207520,120,Released,Mr. & Mrs. Smith,6.5,2965,28,35,18,53,,,
25000000,,111,en,70.105981,12/8/1983,65884703,170,Released,Scarface,8,2948,28,80,18,53,,,
25000000,,11954,en,12.18362,6/20/1985,0,116,Released,Lifeforce,6.2,135,14,27,878,53,,,
50000000,,9573,en,10.089065,8/4/2002,26199517,110,Released,Blood Work,6.1,206,80,18,9648,53,,,
10000000,,10090,en,4.207456,2/23/2007,20342161,84,Released,Reno 911!: Miami,5.6,72,28,12,35,80,,,
6000000,,642,en,24.499996,9/23/1969,102308889,110,Released,Butch Cassidy and the Sundance Kid,7.4,650,36,18,37,80,,,
70000000,,9509,en,45.299089,4/23/2004,130293714,146,Released,Man on Fire,7.3,1553,28,18,53,80,,,
0,https://www.miramax.com/movie/the-yards,19457,en,10.150993,4/27/2000,0,115,Released,The Yards,6,97,18,28,53,80,,,
19000000,http://www.miramax.com/movie/from-dusk-till-dawn/,755,en,64.181668,1/19/1996,25836616,108,Released,From Dusk Till Dawn,6.9,1603,27,28,53,80,,,
42000000,,11560,en,14.046705,4/3/2002,63781810,115,Released,High Crimes,6.1,184,18,9648,53,80,,,
237000000,http://www.avatarmovie.com/,19995,en,150.437577,12/10/2009,2787965087,162,Released,Avatar,7.2,11800,28,12,14,878,,,
90000000,http://www.sonypictures.com/homevideo/meninblack/,607,en,104.121555,7/2/1997,589390539,98,Released,Men in Black,6.9,4412,28,12,35,878,,,
93000000,,331,en,1.859364,7/18/2001,368780809,92,Released,Jurassic Park III,5.7,2077,12,28,53,878,,,
11000000,https://www.facebook.com/alienanthology/,348,en,94.184658,5/25/1979,104931801,117,Released,Alien,7.9,4470,27,28,53,878,,,
55000000,http://en.wikipedia.org/wiki/Evita_(film),8818,en,7.027139,12/14/1996,141047179,134,Released,Evita,5.9,120,36,18,10402,,,,
7000000,,25196,en,17.697042,12/16/2009,39462438,112,Released,Crazy Heart,6.8,274,18,10402,10749,,,,
0,,12797,en,17.98817,9/19/2008,0,102,Released,Ghost Town,6.4,286,35,14,10749,,,,
0,,9089,en,4.031585,11/2/1995,17519169,103,Released,Home for the Holidays,6.3,39,35,18,10749,,,,
6000000,,16781,en,5.882208,2/24/2006,57231524,110,Released,Madea's Family Reunion,6,77,18,35,10749,,,,
5000000,,26748,en,5.960149,6/21/1996,13269963,135,Released,Lone Star,6.9,77,18,9648,10749,,,,
17000000,,9310,en,7.864011,3/4/2006,7314027,107,Released,American Dreamz,4.9,95,35,18,10751,,,,
0,,14544,en,2.596338,9/23/2005,0,112,Released,Roll Bounce,6.1,27,35,18,10751,,,,
12000000,,22345,en,4.580081,3/12/1999,36450736,97,Released,Baby Geniuses,3.3,75,878,35,10751,,,,
145000000,,10733,en,10.660441,4/7/2004,25819961,137,Released,The Alamo,5.8,106,37,36,10752,,,,
150000000,http://www.transformersmovie.com/,8373,en,21.939663,6/19/2009,836297228,150,Released,Transformers: Revenge of the Fallen,6,3138,878,28,12,,,,
380000000,http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,1865,en,135.413856,5/14/2011,1045713802,136,Released,Pirates of the Caribbean: On Stranger Tides,6.4,4948,12,28,14,,,,
12000000,http://www.larsandtherealgirl-themovie.com/,6615,en,15.817096,10/12/2007,11293663,106,Released,Lars and the Real Girl,7.1,509,35,10749,18,,,,
42000000,http://www.notting-hill.com/,509,en,28.969151,5/13/1999,363889678,124,Released,Notting Hill,7,1262,10749,35,18,,,,
85000000,http://www.wbshop.com/product/code/1000040993.do,9884,en,18.827753,2/6/2002,78382433,108,Released,Collateral Damage,5.5,427,28,53,18,,,,
80000000,http://expendablesthemovie.com/,27578,en,77.580661,8/3/2010,274470394,103,Released,The Expendables,6,2926,53,12,28,,,,
200000000,http://disney.go.com/toystory/,10193,en,59.995418,6/16/2010,1066969703,103,Released,Toy Story 3,7.6,4597,16,10751,35,,,,
11000000,,927,en,45.072136,6/7/1984,153083102,106,Released,Gremlins,6.9,1596,14,27,35,,,,
40000000,,820,en,26.82041,12/20/1991,205405498,189,Released,JFK,7.5,502,18,53,36,,,,
57000000,http://alltheprettyhorses.com/,21355,en,7.524671,12/11/2000,0,117,Released,All the Pretty Horses,5.8,60,18,10749,37,,,,
70000000,,10550,en,8.37378,9/20/2002,19924033,91,Released,Ballistic: Ecks vs. Sever,4.3,97,28,12,53,,,,
20000000,,15644,en,9.149089,9/3/2004,16605763,84,Released,Paparazzi,5.8,52,28,18,53,,,,
50000000,,66,en,13.576765,2/14/1997,50068310,121,Released,Absolute Power,6.4,223,80,18,53,,,,
25000000,http://www.theinfiltrator.com/,325789,en,24.672234,7/13/2016,15436808,127,Released,The Infiltrator,6.6,573,80,18,53,,,,
25000000,,6977,en,53.645267,11/8/2007,171600000,122,Released,No Country for Old Men,7.7,3003,80,18,53,,,,
7000000,,77016,en,49.517264,9/20/2012,48126384,109,Released,End of Watch,7.2,1170,80,18,53,,,,
32000000,http://www.mgm.com/view/movie/1111/License-to-Kill/,709,en,28.22119,7/7/1989,156167015,133,Released,Licence to Kill,5.9,541,12,28,53,,,,
20000000,http://www.vivamachete.com/,23631,en,26.396191,9/1/2010,31327899,105,Released,Machete,6.3,1150,28,35,53,,,,
76000000,,584,en,10.520961,6/5/2003,236350661,107,Released,2 Fast 2 Furious,6.2,2028,28,80,53,,,,
12000000,,106747,en,29.072964,9/12/2013,15008161,107,Released,Machete Kills,5.3,631,28,80,53,,,,
2500000,http://www.sleepdealer.com/,20764,en,4.624691,12/10/2008,107559,90,Released,Sleep Dealer,6,40,18,878,53,,,,
30000000,http://copoutmovie.warnerbros.com/dvd/,23742,en,25.825771,2/26/2010,55583804,107,Released,Cop Out,5.3,511,28,35,80,,,,
20000000,,12690,en,16.074397,9/12/2008,20211394,115,Released,Appaloosa,6.3,299,18,37,80,,,,
50000000,,11615,en,22.442241,2/21/2003,38955598,130,Released,The Life of David Gale,7.3,480,18,53,80,,,,
36000000,,8470,en,27.465433,2/15/2002,102244770,116,Released,John Q,7,594,18,53,80,,,,
6000000,http://www.theboondocksaints.com,8374,en,34.917447,1/22/1999,30471,108,Released,The Boondock Saints,7.2,837,28,53,80,,,,
137000000,,1927,en,34.981698,6/19/2003,245360480,138,Released,Hulk,5.3,1533,18,28,878,,,,
100000000,,280,en,101.74155,7/1/1991,520000000,137,Released,Terminator 2: Judgment Day,7.7,4185,28,53,878,,,,
20000000,http://www.disturbia.com/,8271,en,31.690456,4/12/2007,117760134,105,Released,Disturbia,6.6,1006,53,18,9648,,,,
36000000,,11831,en,3.698276,12/3/1997,74000000,155,Released,Amistad,6.8,316,18,36,9648,,,,
7000000,http://www.asingleman-movie.com/,34653,en,21.626288,10/19/2009,0,101,Released,A Single Man,7.3,463,18,10749,,,,,
0,,12586,en,1.814802,9/9/2006,0,91,Released,Bella,6.7,37,18,10749,,,,,
800000,http://www.lhp.com.sg/victor/,25461,en,3.643662,5/16/2002,2816116,88,Released,Raising Victor Vargas,7.8,13,18,10749,,,,,
26000000,http://www.universalstudiosentertainment.com/the-40-year-old-virgin/,6957,en,38.473732,8/11/2005,109449237,116,Released,The 40 Year Old Virgin,6.2,1983,35,10749,,,,,
35000000,,23479,en,6.889633,4/7/1976,35323292,102,Released,The Bad News Bears,6.9,97,35,10751,,,,,
0,,14358,en,0.772668,5/13/2005,0,105,Released,Mad Hot Ballroom,7.2,8,99,10751,,,,,
14000000,,2604,en,25.949277,12/20/1989,161001698,145,Released,Born on the Fourth of July,6.7,395,18,10752,,,,,
5000000,,11600,en,3.792015,1/1/2007,782102,90,Released,Redacted,6.2,37,18,10752,,,,,
40000000,,11858,en,4.516953,6/3/1994,24332324,128,Released,Renaissance Man,5.9,81,35,10752,,,,,
12000000,,129670,en,29.223881,9/21/2013,17654912,115,Released,Nebraska,7.4,636,18,12,,,,,
0,http://www.endofthespear.com/,14120,en,1.83428,12/2/2005,0,108,Released,End of the Spear,6.1,15,12,18,,,,,
36000000,http://www.newline.com/properties/manaparta.html,8409,en,19.854932,4/4/2003,44350926,109,Released,A Man Apart,5.8,258,28,18,,,,,
65000000,http://duedatemovie.warnerbros.com/,41733,en,43.865294,11/4/2010,211780824,95,Released,Due Date,6.2,1685,35,18,,,,,
5000000,http://www.sunshinecleaning-themovie.com,13090,en,19.336367,1/18/2008,16174377,102,Released,Sunshine Cleaning,6.5,255,35,18,,,,,
2900000,,248,en,3.370225,12/18/1961,5000000,136,Released,Pocketful of Miracles,7.3,25,35,18,,,,,
35000000,,134411,en,30.556135,2/21/2013,42930462,112,Released,Snitch,5.8,1138,53,18,,,,,
21000000,http://www.freedomwriters.com/,1646,en,17.746981,1/5/2007,41170784,123,Released,Freedom Writers,7.5,356,80,18,,,,,
